"","Longitude","Latitude","Date","Survey_Type"
"3179","-77.0372843558585","38.941295672719",2013-04-09,"transect"
"11036","-77.0351025491667","38.9063776083975",2013-04-11,"transect"
"2153","-77.0252844190539","38.9467500677648",2013-04-11,"transect"
"9831","-77.0299597191077","38.9124410051227",2013-04-12,"transect"
"11243","-77.0260636357296","38.9054074168578",2013-04-13,"transect"
"5549","-77.0078299655201","38.9313554738594",2013-04-13,"transect"
"4087","-77.0246610457135","38.9369318545503",2013-04-16,"transect"
"10636","-77.022790925692","38.9078328708469",2013-04-17,"transect"
"1786","-77.0305830924482","38.9483257037636",2013-04-18,"transect"
"11464","-77.0307389357833","38.9045584883842",2013-04-23,"transect_2"
"9256","-77.0265311657349","38.9148662187894",2013-04-26,"transect"
"8086","-77.0400895358907","38.9199588977368",2013-05-08,"transect"
"9008","-77.037907729199","38.9157150239942",2013-05-08,"transect"
"11299","-77.0209208056705","38.905286141983",2013-05-10,"Transect5"
"1903","-77.0162455056168","38.9479620985646",2013-05-11,"transect"
"3653","-77.0148429156006","38.9387501447577",2013-05-12,"transect"
"1643","-77.0209208056705","38.9488105077942",2013-05-15,"transect"
"10478","-77.0347908624965","38.9088030292396",2013-05-21,"transect"
"5149","-77.0098559288767","38.9326889960867",2013-05-24,"transect"
"9065","-77.0375960425287","38.9154725092573",2013-06-06,"transect"
"6523","-77.040401222561","38.9271122817898",2013-06-08,"transect"
"1532","-77.0298038757725","38.9491741086412",2013-06-10,"transect"
"352","-77.0095442422064","38.9532947878882",2013-06-12,"transect"
"2705","-77.0349467058316","38.9435986907012",2013-06-12,"transect"
"6549","-77.0435180892634","38.926991044001",2013-06-20,"transect"
"11525","-77.0241935157081","38.9044372120593",2013-06-21,"Transect3"
"11165","-77.0073624355147","38.905892514285",2013-06-22,"transect"
"10813","-77.0143753855953","38.9071052433513",2013-06-22,"transect"
"4165","-77.0251285757188","38.9366894123333",2013-06-27,"transect"
"5094","-77.0174922522977","38.9328102241368",2013-07-01,"transect"
"6341","-77.0135961689196","38.9278397041713",2013-07-02,"transect"
"6981","-77.0107909888874","38.9250512112012",2013-07-07,"transect"
"2044","-77.0273103824106","38.9472348825715",2013-07-08,"transect"
"10597","-77.0679854928779","38.9079541413711",2013-07-09,"transect"
"4677","-77.0411804392366","38.9343861699324",2013-07-11,"transect"
"9441","-77.0375960425287","38.914259923142",2013-07-23,"transect"
"1649","-77.0139078555899","38.9488105077942",2013-07-28,"transect"
"3533","-77.0162455056168","38.9393562311325",2013-07-28,"transect"
"3609","-77.0078299655201","38.9389925799293",2013-08-14,"transect"
"7563","-77.0361934525126","38.9225051001552",2013-08-17,"transect"
"4316","-77.0360376091775","38.9360833031645",2013-08-24,"transect"
"7662","-77.0213883356759","38.9220201162629",2013-08-26,"transect"
"2550","-77.0171805656275","38.9445683601028",2013-08-26,"transect"
"3862","-77.0107909888874","38.9380228342696",2013-08-29,"transect"
"9458","-77.0294921891023","38.914259923142",2013-08-30,"transect"
"11101","-77.0335441158155","38.9061350617556",2013-09-06,"transect"
"139","-77.0231026123622","38.9566881085592",2013-09-08,"transect"
"2766","-77.0095442422064","38.9433562712785",2013-09-09,"transect"
"3697","-77.0238818290378","38.9385077087572",2013-09-16,"transect"
"721","-77.0048689421527","38.9519616531711",2013-09-17,"transect"
"7658","-77.0221675523515","38.9220201162629",2013-09-18,"thirdtransect"
"2132","-77.0181156256383","38.9468712717773",2013-09-20,"transect"
"8274","-77.0531803760411","38.9188676401582",2013-09-20,"transect"
"4409","-77.0171805656275","38.9358408580465",2013-09-20,"transect"
"7521","-77.0343233324911","38.9227475908582",2013-09-27,"transect"
"2595","-77.0146870722655","38.9443259439957",2013-09-27,"transect"
"1897","-77.0246610457135","38.9479620985646",2013-09-29,"transect"
"9975","-77.0274662257457","38.9117134248628",2013-10-12,"transect"
"6999","-77.0330765858101","38.92492996989",2013-10-12,"transect"
"11395","-77.0231026123622","38.9049223161158",2013-10-13,"Transect"
"4904","-77.0321415257994","38.9334163612794",2013-10-14,"thirdtransect"
"4397","-77.0293363457672","38.9358408580465",2013-10-18,"transect"
"11595","-77.0288688157618","38.9040733818416",2013-10-18,"transect"
"4385","-77.0425830292527","38.9358408580465",2013-10-18,"transect"
"10869","-77.0179597823031","38.9068626991954",2013-10-20,"transect"
"11412","-77.0257519490593","38.9048010404125",2013-10-24,"transect"
"11706","-77.0223233956866","38.9037095497594",2013-10-27,"transect"
"7379","-77.0358817658424","38.9233538139898",2013-10-27,"transect"
"7492","-77.0308947791184","38.9228688358989",2013-10-30,"Transect2"
"1861","-77.0167130356221","38.9480833005048",2013-11-02,"transect"
"3789","-77.0405570658961","38.9381440532024",2013-11-04,"transect"
"618","-77.0017520754503","38.9523252378536",2013-11-05,"transect"
"10141","-77.0372843558585","38.9108645717996",2013-11-10,"transect"
"1145","-77.0181156256383","38.9505072957897",2013-11-11,"transect"
"10981","-77.068141336213","38.9064988814078",2013-11-16,"transect"
"6339","-77.0184273123085","38.9278397041713",2013-11-17,"transect"
"8103","-77.0499076660035","38.9198376477235",2013-11-17,"TRANSECT"
"6366","-77.0257519490593","38.9277184676257",2013-11-23,"transect"
"283","-77.0114143622279","38.9545067067798",2013-11-25,"transect1"
"9265","-77.0578556760948","38.9147449600743",2013-11-26,"transect"
"8518","-77.0556738694031","38.9176551120546",2013-12-01,"transect"
"11095","-77.0686088662184","38.9061350617556",2013-12-06,"transect"
"133","-77.0151546022709","38.9568092955781",2013-12-10,"transect"
"4460","-77.0226350823568","38.9355984120997",2013-12-19,"transect"
"6938","-77.0380635725341","38.9251724523052",2013-12-20,"transect"
"9196","-77.049284292663","38.9149874772974",2013-12-20,"transect"
"3062","-77.0288688157618","38.9417805248267",2013-12-27,"transect"
"2156","-77.0201415889949","38.9467500677648",2013-12-27,"transect"
"270","-77.0115702055631","38.9547490880712",2013-12-27,"transect"
"2213","-77.016557192287","38.946507659118",2013-12-29,"transect"
"9557","-77.0396220058853","38.9138961432674",2014-01-01,"transect"
"10488","-77.0658036861861","38.9086817601656",2014-01-02,"transect"
"3641","-77.0380635725341","38.9387501447577",2014-01-08,"Transect1"
"3189","-77.0280895990862","38.941295672719",2014-01-09,"transect"
"4171","-77.0195182156544","38.9366894123333",2014-01-09,"transect"
"11790","-77.0347908624965","38.9032244374163",2014-01-14,"transect"
"3679","-77.0160896622816","38.9386289268611",2014-01-16,"transect"
"9969","-77.036660982518","38.9117134248628",2014-01-17,"transect"
"9438","-77.0397778492205","38.914259923142",2014-01-27,"transect"
"7301","-77.0107909888874","38.9237175453824",2014-02-01,"transect"
"6059","-77.0137520122548","38.9289308237574",2014-02-03,"transect"
"10450","-77.0653361561807","38.9089242981064",2014-02-04,"transect"
"3829","-77.0383752592043","38.9380228342696",2014-02-11,"transect"
"8997","-77.0396220058853","38.9157150239942",2014-02-11,"transect"
"6687","-77.0210766490056","38.9263848519491",2014-02-12,"second_transect"
"5222","-77.0340116458209","38.9324465393648",2014-02-16,"transect"
"3773","-77.0167130356221","38.9382652719278",2014-02-22,"transect"
"8081","-77.0488167626576","38.9199588977368",2014-02-28,"transect"
"8547","-77.0550504960626","38.9175338581047",2014-03-02,"transect"
"7990","-77.0481933893171","38.9203226465336",2014-03-04,"transect"
"309","-77.0218558656812","38.9541431332884",2014-03-08,"transect"
"3090","-77.0290246590969","38.9416593121106",2014-03-10,"transect"
"10717","-77.016557192287","38.9074690580314",2014-03-16,"transect"
"8054","-77.0486609193225","38.9200801475429",2014-03-17,"transect"
"8419","-77.0548946527275","38.9181401257822",2014-03-18,"transect"
"83","-77.0217000223461","38.9570516689942",2014-03-25,"transect"
"4485","-77.0377518858638","38.9354771888154",2014-03-25,"transect"
"8793","-77.0534920627114","38.9163213072106",2014-03-27,"transect"
"1505","-77.007674122185","38.9494165081697",2014-04-01,"transect"
"663","-77.0009728587746","38.9522040431666",2014-04-05,"thirdtransect"
"5889","-77.0098559288767","38.9297794607209",2014-04-09,"transect"
"9252","-77.0344791758262","38.9148662187894",2014-04-11,"transect"
"5385","-77.02029743233","38.9319616234345",2014-04-13,"transect"
"10004","-77.0273103824106","38.911592160761",2014-04-15,"transect"
"1103","-77.024037672373","38.9506284933779",2014-04-19,"transect"
"8365","-77.0171805656275","38.9185038839026",2014-04-25,"transect"
"6002","-77.0319856824643","38.9291732924973",2014-04-26,"transect"
"8881","-77.0489726059928","38.9159575379023",2014-04-28,"transect"
"8768","-77.0567647727489","38.9164425632324",2014-05-01,"transect"
"1424","-77.0288688157618","38.9496589068692",2014-05-06,"transect"
"11542","-77.0269986957403","38.9043159355272",2014-05-12,"transect"
"7486","-77.0321415257994","38.9228688358989",2014-05-17,"transect"
"4553","-77.0432064025932","38.9351135177193",2014-05-19,"transect"
"2788","-77.0347908624965","38.943113851027",2014-05-22,"transect"
"5592","-77.0363492958477","38.9311130125789",2014-05-23,"transect"
"1576","-77.0206091190002","38.9490529085661",2014-05-28,"transect"
"3453","-77.014063698925","38.9399623123269",2014-05-28,"transect"
"1851","-77.0305830924482","38.9480833005048",2014-05-29,"transect"
"9099","-77.0372843558585","38.9153512515781",2014-05-30,"transect"
"4304","-77.0109468322226","38.9362045254127",2014-05-30,"transect_2"
"10149","-77.0265311657349","38.9108645717996",2014-06-13,"transect"
"10560","-77.066894589532","38.908196681798",2014-06-14,"transect"
"9425","-77.0584790494353","38.914259923142",2014-06-16,"transect"
"5235","-77.0193623723192","38.9324465393648",2014-06-18,"transect"
"11350","-77.02029743233","38.9051648669011",2014-06-19,"transect"
"5055","-77.0171805656275","38.9329314519798",2014-06-19,"transect"
"11511","-77.0296480324374","38.9044372120593",2014-06-20,"transect"
"11484","-77.0245052023783","38.9045584883842",2014-06-21,"transect"
"175","-77.0237259857027","38.956082170356",2014-06-23,"transect"
"756","-77.0053364721581","38.9518404578625",2014-06-26,"transect"
"6805","-77.0418038125771","38.9257786547171",2014-06-27,"transect"
"9859","-77.0620634461432","38.9121984791981",2014-07-01,"transect"
"3372","-77.0082974955255","38.9404471735524",2014-07-13,"transect"
"5751","-77.0375960425287","38.9303856237645",2014-07-15,"transect"
"746","-77.0128169522441","38.9518404578625",2014-07-20,"transect"
"11531","-77.0226350823568","38.9044372120593",2014-07-22,"transect"
"11374","-77.0220117090163","38.9050435916121",2014-07-27,"transect"
"4843","-77.0157779756114","38.9336588146859",2014-07-31,"transect"
"7351","-77.040401222561","38.9234750579946",2014-07-31,"transect"
"9894","-77.055518026068","38.9120772159251",2014-08-02,"Transect4"
"3494","-77.034167489156","38.939598664232",2014-08-06,"second_transect"
"4105","-77.0171805656275","38.9369318545503",2014-08-14,"Transect"
"10231","-77.0612842294675","38.9103795083485",2014-08-21,"transect"
"8603","-77.0195182156544","38.9174126039476",2014-08-21,"transect"
"10161","-77.0606608561271","38.9107433062476",2014-08-22,"transect"
"2698","-77.0103234588821","38.9437199001017",2014-08-23,"transect"
"7998","-77.0326090558048","38.9203226465336",2014-08-27,"transect"
"7525","-77.0117260488982","38.9227475908582",2014-08-28,"transect"
"7534","-77.0449206792796","38.9226263456103",2014-08-29,"transect"
"9738","-77.0388427892097","38.9129260544858",2014-08-31,"transect"
"10135","-77.0609725427973","38.9108645717996",2014-09-01,"Transect5"
"11603","-77.0249727323837","38.9040733818416",2014-09-03,"transect"
"2324","-77.0131286389143","38.9460228393377",2014-09-03,"transect"
"2985","-77.0125052655738","38.9421441617317",2014-09-08,"transect"
"2665","-77.0092325555362","38.943962318281",2014-09-12,"transect"
"11770","-77.0294921891023","38.9033457158128",2014-09-15,"transect"
"5591","-77.0419596559122","38.9311130125789",2014-09-15,"transect"
"6186","-77.0107909888874","38.9284458837912",2014-09-16,"transect"
"662","-77.0019079187854","38.9522040431666",2014-09-20,"transect "
"2613","-77.0187389989788","38.9442047356314",2014-09-20,"transect"
"8031","-77.0326090558048","38.9202013971419",2014-09-21,"transects"
"5726","-77.0474141726415","38.9305068557516",2014-09-21,"transect"
"9284","-77.0358817658424","38.9147449600743",2014-09-24,"transect"
"2961","-77.0112585188928","38.9422653736189",2014-09-30,"transect"
"9329","-77.059414109446","38.9145024420225",2014-09-30,"Transect2"
"5272","-77.0269986957403","38.932325310693",2014-09-30,"transect"
"948","-77.0271545390754","38.9511132816586",2014-10-01,"transect "
"4689","-77.0078299655201","38.9343861699324",2014-10-02,"transect"
"5117","-77.0347908624965","38.9326889960867",2014-10-03,"TRANSECT"
"990","-77.0078299655201","38.9511132816586",2014-10-08,"transect"
"847","-77.0095442422064","38.9514768706931",2014-10-08,"transect"
"9997","-77.0365051391829","38.911592160761",2014-10-11,"transect"
"6153","-77.0082974955255","38.9285671190935",2014-10-15,"transect"
"2185","-77.0145312289304","38.946628863545",2014-10-17,"transect"
"1425","-77.0251285757188","38.9496589068692",2014-10-20,"transect"
"1347","-77.0070507488445","38.9500225033643",2014-10-25,"transect"
"7335","-77.0217000223461","38.9235963017921",2014-10-28,"transect"
"6303","-77.0332324291453","38.9279609405097",2014-11-03,"transect"
"3730","-77.0210766490056","38.9383864904461",2014-11-07,"transect"
"9901","-77.0279337557511","38.9120772159251",2014-11-11,"transect"
"6017","-77.0079858088552","38.9291732924973",2014-11-15,"transect"
"5418","-77.0436739325985","38.9317191642261",2014-11-16,"transect"
"6968","-77.0327648991399","38.9250512112012",2014-11-16,"transect"
"8741","-77.0305830924482","38.9166850746543",2014-11-27,"transect"
"6931","-77.0436739325985","38.9251724523052",2014-11-30,"transect"
"1644","-77.0207649623353","38.9488105077942",2014-11-30,"transect"
"2639","-77.0139078555899","38.9440835270598",2014-12-03,"transect"
"1639","-77.0255961057242","38.9488105077942",2014-12-10,"transect"
"10139","-77.0600374827865","38.9108645717996",2014-12-11,"transect"
"498","-77.015310445606","38.9528100145288",2014-12-12,"transect"
"6076","-77.0294921891023","38.9288095890766",2014-12-13,"transect"
"10331","-77.0271545390754","38.9097731743731",2014-12-15,"transect"
"3758","-77.0248168890486","38.9382652719278",2014-12-19,"transect"
"11008","-77.0142195422602","38.9064988814078",2014-12-24,"transect"
"5764","-77.0084533388606","38.9303856237645",2014-12-25,"transect"
"5015","-77.0307389357833","38.9330526796155",2014-12-26,"transect"
"2713","-77.0174922522977","38.9435986907012",2014-12-30,"transect"
"938","-77.0037780388069","38.9512344782107",2015-01-05,"transect"
"3348","-77.0137520122548","38.9405683883407",2015-01-07,"transect"
"9923","-77.036660982518","38.9119559524448",2015-01-10,"transect"
"9317","-77.037907729199","38.914623701152",2015-01-15,"transect"
"6581","-77.0358817658424","38.926869806005",2015-01-16,"transect"
"10726","-77.0145312289304","38.9074690580314",2015-01-20,"transect"
"9353","-77.0344791758262","38.9145024420225",2015-01-29,"transect"
"6227","-77.0405570658961","38.9282034125648",2015-01-29,"transect"
"4380","-77.0087650255308","38.9359620807091",2015-01-31,"transect"
"11249","-77.0213883356759","38.9054074168578",2015-02-03,"thirdtransect"
"10433","-77.0633101928242","38.909045566766",2015-02-03,"transect"
"2828","-77.0351025491667","38.9428714299465",2015-02-04,"transect"
"11189","-77.014063698925","38.9057712402389",2015-02-06,"transect"
"8900","-77.0235701423676","38.9159575379023",2015-02-10,"transect"
"6508","-77.0181156256383","38.9272335193714",2015-02-20,"transect"
"11815","-77.0020637621205","38.9032244374163",2015-02-21,"transect"
"2421","-77.0117260488982","38.9454168099497",2015-02-22,"transect"
"9014","-77.05801151943","38.9155937667293",2015-02-26,"Transect"
"595","-77.0143753855953","38.9523252378536",2015-02-28,"transect"
"1753","-77.0243493590432","38.9484469050821",2015-03-06,"transect"
